Ticker,2023_MarketCap,Market_Cap_Cat,2023_PE,Gsector,Avg_PE_Gsector,2020_NI,2021_NI,2022_NI,2023_NI,2020_2021_NI_Grow,2021_2022_NI_Grow,2022_2023_NI_Grow
CYH,450944640,small-cap,14.152174,Healthcare,9.464358633419952,511000000.0,230000000.0,46000000.0,-133000000.0,-54.9902,-80.0,-389.1304
CYRX,813672448,small-cap,-16.575,Industrials,24.96220287010145,-32693000.0,-275528000.0,-37333000.0,-99587000.0,742.7737,-86.4504,166.7533
CYTK,6404234240,mid-cap,-18.613983,Healthcare,9.464358633419952,-127290000.0,-215314000.0,-388955000.0,-526244000.0,69.1523,80.6455,35.2969
CZNC,265887360,small-cap,9.806818,Financial Services,12.598469945390626,19222000.0,30554000.0,26618000.0,24148000.0,58.9533,-12.8821,-9.2794
CZR,7991203328,mid-cap,15.693618,Consumer Cyclical,14.47728578458472,-1757000000.0,-1019000000.0,-899000000.0,786000000.0,-42.0034,-11.7763,-187.4305
CZWI,109274600,micro-cap,7.4113474,Financial Services,12.598469945390626,12725000.0,21266000.0,17761000.0,13059000.0,67.1198,-16.4817,-26.4737
D,42595790848,large-cap,14.969117,Utilities,17.248461625,-401000000.0,3399000000.0,1321000000.0,1994000000.0,-947.6309,-61.1356,50.9463
DAIO,26079426,micro-cap,9.632333,Technology,16.56895850996923,-3964000.0,-555000.0,-1120000.0,486000.0,-85.999,101.8018,-143.3929
DAKT,420899456,small-cap,11.862499,Technology,16.56895850996923,,10926000.0,592000.0,6802000.0,,-94.5817,1048.9865
DAL,32620572672,large-cap,6.9437585,Industrials,24.96220287010145,-12385000000.0,280000000.0,1318000000.0,4609000000.0,-102.2608,370.7143,249.6965
DAN,1785059200,small-cap,8.171053,Consumer Cyclical,14.47728578458472,-31000000.0,197000000.0,-242000000.0,38000000.0,-735.4839,-222.8426,-115.7025
DAR,6934452224,mid-cap,10.1023245,Consumer Defensive,16.978317663274336,296819000.0,650914000.0,737690000.0,647726000.0,119.2966,13.3314,-12.1954
DARE,35002536,micro-cap,-4.325,Healthcare,9.464358633419952,-27400743.0,-38696105.0,-30947738.0,-30161391.0,41.2228,-20.0236,-2.5409
DBD,1213028736,small-cap,6.8869934,Technology,16.56895850996923,-269100000.0,-78800000.0,-581400000.0,,-70.7172,637.8173,
DBI,534340064,small-cap,8.600917,Consumer Cyclical,14.47728578458472,,-488719000.0,154481000.0,162676000.0,,-131.6094,5.3049
DBX,8099244544,mid-cap,10.990783,Technology,16.56895850996923,-256300000.0,335800000.0,553200000.0,453600000.0,-231.0183,64.7409,-18.0043
DCI,8767677440,mid-cap,20.096416,Industrials,24.96220287010145,257000000.0,286900000.0,332800000.0,358800000.0,11.6342,15.9986,7.8125
DCO,791358272,small-cap,14.819293,Industrials,24.96220287010145,29174000.0,135536000.0,28789000.0,15928000.0,364.578,-78.7591,-44.6733
DCOM,724913856,small-cap,6.7992697,Financial Services,12.598469945390626,42318000.0,103996000.0,152556000.0,96094000.0,145.7489,46.6941,-37.0107
DCPH,2078262144,mid-cap,-16.0,Healthcare,9.464358633419952,-266489000.0,-299964000.0,-178931000.0,-194942000.0,12.5615,-40.3492,8.9481
DD,30707533824,large-cap,17.64748,Basic Materials,12.55348140402062,-2951000000.0,6467000000.0,5868000000.0,423000000.0,-319.1461,-9.2624,-92.7914
DDD,463644544,small-cap,,,,-149594000.0,322052000.0,-122711000.0,,-315.284,-138.1029,
DDS,7088009216,mid-cap,14.069588,Consumer Cyclical,14.47728578458472,,-71654000.0,862473000.0,891637000.0,,-1303.6634,3.3814
DE,109879042048,large-cap,14.387696,Industrials,24.96220287010145,2751000000.0,5963000000.0,7131000000.0,10166000000.0,116.7575,19.5875,42.5607
DEA,1188499584,small-cap,46.3192,Real Estate,15.27622651128655,11961000.0,30058000.0,31474000.0,18804000.0,151.3001,4.7109,-40.2554
DECK,21280991232,large-cap,27.40692,Consumer Cyclical,14.47728578458472,,382575000.0,451949000.0,516822000.0,,18.1334,14.3541
DEI,2741866752,mid-cap,-19.194443,Real Estate,15.27622651128655,50421000.0,65267000.0,97145000.0,-42706000.0,29.4441,48.8424,-143.9611
DELL,89566371840,large-cap,14.736342,Technology,16.56895850996923,,3250000000.0,5563000000.0,2442000000.0,,71.1692,-56.1028
DENN,424991520,small-cap,11.027027,Consumer Cyclical,14.47728578458472,-5116000.0,78073000.0,74712000.0,19945000.0,-1626.0555,-4.3049,-73.3042
DFIN,1865961344,small-cap,16.319122,Financial Services,12.598469945390626,-25900000.0,145900000.0,102500000.0,82200000.0,-663.3205,-29.7464,-19.8049
DFS,31896924160,large-cap,9.759174,Financial Services,12.598469945390626,1141000000.0,5422000000.0,4374000000.0,2940000000.0,375.1972,-19.3287,-32.7846
DG,30779203584,large-cap,16.980024,Consumer Defensive,16.978317663274336,,2655050000.0,2399232000.0,2415989000.0,,-9.6351,0.6984
DGICA,443846304,small-cap,11.933036,Financial Services,12.598469945390626,52815252.0,25254174.0,-1959405.0,4425504.0,-52.1839,-107.7587,-325.8596
DGII,1118516096,small-cap,13.590308,Technology,16.56895850996923,8411000.0,10366000.0,19383000.0,24770000.0,23.2434,86.9863,27.7924
DGLY,5965598,micro-cap,-0.24118944,Communication Services,11.060910035,-2625881.0,25474508.0,-19281691.0,-25688547.0,-1070.1319,-175.6901,33.2277
DGX,15376798720,large-cap,14.656811,Healthcare,9.464358633419952,1431000000.0,1995000000.0,946000000.0,854000000.0,39.413,-52.5815,-9.7252
DHI,47467032576,large-cap,9.343487,Consumer Cyclical,14.47728578458472,2373700000.0,4175800000.0,5857500000.0,4745700000.0,75.9195,40.2725,-18.9808
DHIL,423693792,small-cap,,,,38660545.0,74200609.0,40434107.0,42226422.0,91.9285,-45.507,4.4327
DHR,181638660096,large-cap,30.33827,Healthcare,9.464358633419952,3646000000.0,6433000000.0,7209000000.0,4764000000.0,76.4399,12.0628,-33.9159
DHX,113347728,micro-cap,10.326087,Technology,16.56895850996923,-30015000.0,-29742000.0,4176000.0,3491000.0,-0.9095,-114.0408,-16.4033
DIN,694612352,small-cap,6.565789,Consumer Cyclical,14.47728578458472,-103994000.0,97864000.0,81111000.0,97176000.0,-194.1054,-17.1187,19.8062
DIOD,3410289664,mid-cap,18.760815,Technology,16.56895850996923,98088000.0,228763000.0,331283000.0,227182000.0,133.2222,44.8149,-31.4236
DIS,204120899584,mega-cap,21.55477,Communication Services,11.060910035,-2864000000.0,1995000000.0,3145000000.0,2354000000.0,-169.6578,57.6441,-25.151
DIT,98853376,micro-cap,,,,5542590.0,15545265.0,16672257.0,11596393.0,180.4693,7.2497,-30.445
DJCO,468203968,small-cap,,,,4041000.0,112900000.0,-75624000.0,21452000.0,2693.8629,-166.9832,-128.3667
DK,1798942336,small-cap,20.15,Energy,12.36454823211009,-611400000.0,-128300000.0,257100000.0,19800000.0,-79.0154,-300.3897,-92.2987
DKS,16753083392,large-cap,14.146341,Consumer Cyclical,14.47728578458472,,530251000.0,1519871000.0,1043138000.0,,186.6324,-31.3667
DLA,16993976,micro-cap,-3.30137,Consumer Cyclical,14.47728578458472,-10577000.0,20296000.0,19740000.0,-33213000.0,-291.8881,-2.7395,-268.2523
DLB,7513449472,mid-cap,20.185896,Industrials,24.96220287010145,231363000.0,310227000.0,184087000.0,200656000.0,34.0867,-40.6605,9.0006
DLHC,152126176,micro-cap,11.252631,Industrials,24.96220287010145,7114000.0,10145000.0,23288000.0,1461000.0,42.6061,129.5515,-93.7264
DLR,45019111424,large-cap,112.11905,Real Estate,15.27622651128655,356398000.0,1709259000.0,377684000.0,948838000.0,379.5928,-77.9036,151.2254
DLTH,148658544,micro-cap,-36.000004,Consumer Cyclical,14.47728578458472,,13577000.0,29702000.0,2304000.0,,118.767,-92.2429
DLTR,25687117824,large-cap,14.439412,Consumer Defensive,16.978317663274336,,1341900000.0,1327900000.0,1615400000.0,,-1.0433,21.6507
DLX,874863488,small-cap,5.8994083,Communication Services,11.060910035,5244000.0,62633000.0,65395000.0,26120000.0,1094.3745,4.4098,-60.0581
DMRC,466579136,small-cap,-20.411215,Technology,16.56895850996923,-32537000.0,-34759000.0,-59798000.0,-45959000.0,6.8291,72.036,-23.1429
DNLI,2199392256,mid-cap,-5.945946,Healthcare,9.464358633419952,71136000.0,-290581000.0,-325991000.0,-145224000.0,-508.4866,12.1859,-55.4515
DNOW,1563717760,small-cap,13.361203,Industrials,24.96220287010145,-427000000.0,5000000.0,128000000.0,247000000.0,-101.171,2460.0,92.9688
DOC,13382414336,large-cap,33.41228,Real Estate,15.27622651128655,413563000.0,505540000.0,500449000.0,306009000.0,22.2401,-1.007,-38.8531
DOCU,11549778944,large-cap,16.075499,Technology,16.56895850996923,,-243267000.0,-69976000.0,-97454000.0,,-71.2349,39.2677
DOMO,285994624,small-cap,-50.2,Technology,16.56895850996923,,-84634000.0,-102111000.0,-105551000.0,,20.6501,3.3689
DOOR,2914089472,mid-cap,13.356496,Industrials,24.96220287010145,69037000.0,94501000.0,214233000.0,118227000.0,36.8846,126.6992,-44.8138
DORM,2729512192,mid-cap,14.343731,Consumer Cyclical,14.47728578458472,106870000.0,131532000.0,121549000.0,129259000.0,23.0766,-7.5898,6.3431
DOV,24973778944,large-cap,18.319096,Industrials,24.96220287010145,683451000.0,1123818000.0,1065376000.0,1056828000.0,64.4329,-5.2003,-0.8023
DOW,40437862400,large-cap,13.441859,Basic Materials,12.55348140402062,1225000000.0,6311000000.0,4582000000.0,589000000.0,415.1837,-27.3966,-87.1454
DPZ,18851354624,large-cap,30.14166,Consumer Cyclical,14.47728578458472,491296000.0,510467000.0,452263000.0,519118000.0,3.9021,-11.4021,14.7823
DRH,1910598400,small-cap,19.641304,Real Estate,15.27622651128655,-394375000.0,-194584000.0,109328000.0,86340000.0,-50.6602,-156.1855,-21.0266
DRI,18468179968,large-cap,16.096153,Consumer Cyclical,14.47728578458472,-52400000.0,629300000.0,952800000.0,981900000.0,-1300.9542,51.4063,3.0542
DRQ,650362112,small-cap,20.554457,Energy,12.36454823211009,-30768000.0,-128493000.0,-1624000.0,604000.0,317.619,-98.7361,-137.1921
DRRX,29751110,micro-cap,-0.74650407,Healthcare,9.464358633419952,-582000.0,-36265000.0,-35333000.0,-27624000.0,6131.0997,-2.57,-21.8181
DSKE,391290496,small-cap,55.266663,Industrials,24.96220287010145,4100000.0,56000000.0,50200000.0,-17700000.0,1265.8537,-10.3571,-135.259
DSS,12156257,micro-cap,-2.15025,Consumer Cyclical,14.47728578458472,1899000.0,-33119000.0,-59840000.0,-80606000.0,-1844.0232,80.6818,34.7025
DTE,22749618176,large-cap,15.338772,Utilities,17.248461625,1368000000.0,907000000.0,1083000000.0,1397000000.0,-33.6988,19.4046,28.9935
DUK,75714936832,large-cap,15.508689,Utilities,17.248461625,1377000000.0,3908000000.0,2550000000.0,2841000000.0,183.8054,-34.7492,11.4118
DVA,12174875648,large-cap,13.775794,Healthcare,9.464358633419952,773642000.0,978450000.0,560400000.0,691535000.0,26.4732,-42.7257,23.4002
DVAX,1482677760,small-cap,22.68,Healthcare,9.464358633419952,-75240000.0,76713000.0,293156000.0,-6389000.0,-201.9577,282.1464,-102.1794
DVN,32918401024,large-cap,9.073172,Energy,12.36454823211009,-2680000000.0,2813000000.0,6015000000.0,3747000000.0,-204.9627,113.8287,-37.7057
DWSN,50224048,micro-cap,-3.26,Energy,12.36454823211009,-13196000.0,-29091000.0,-20451000.0,,120.4532,-29.6999,
DX,756777792,small-cap,117.799995,Real Estate,15.27622651128655,177530000.0,102261000.0,143161000.0,-6130000.0,-42.3979,39.9957,-104.2819
DXC,3646447872,mid-cap,5.72063,Technology,16.56895850996923,,-149000000.0,718000000.0,-568000000.0,,-581.8792,-179.1086
DXCM,50597335040,large-cap,56.30531,Healthcare,9.464358633419952,493600000.0,216900000.0,341200000.0,541500000.0,-56.0575,57.3075,58.7046
DXLG,192523808,micro-cap,11.099999,Consumer Cyclical,14.47728578458472,,-64538000.0,56713000.0,89123000.0,,-187.8754,57.1474
DXPE,800601216,small-cap,12.454774,Industrials,24.96220287010145,-29269000.0,16496000.0,48155000.0,68812000.0,-156.36,191.9193,42.8969
DXYN,8231111,micro-cap,2.12,Consumer Cyclical,14.47728578458472,-9208000.0,1616000.0,-35079000.0,-2718000.0,-117.55,-2270.7302,-92.2518
DY,4160113152,mid-cap,16.191742,Industrials,24.96220287010145,,34337000.0,48574000.0,142213000.0,,41.4626,192.776
DZSI,40170752,micro-cap,1.5895523,Technology,16.56895850996923,-23082000.0,-34683000.0,-37431000.0,,50.2599,7.9232,
EA,33969489920,large-cap,16.770805,Communication Services,11.060910035,,837000000.0,789000000.0,802000000.0,,-5.7348,1.6477
EAF,432040544,small-cap,167.5,Industrials,24.96220287010145,434374000.0,388330000.0,382962000.0,0.0,-10.6001,-1.3823,-100.0
EARN,132494024,micro-cap,6.0636363,Financial Services,12.598469945390626,20112000.0,-6309000.0,-30198000.0,4559000.0,-131.3693,378.6495,-115.097
EAT,2367918848,mid-cap,13.07561,Consumer Cyclical,14.47728578458472,24400000.0,131600000.0,117600000.0,102600000.0,439.3443,-10.6383,-12.7551
EB,532257024,small-cap,-266.25,Technology,16.56895850996923,-224718000.0,-139080000.0,-55384000.0,-26479000.0,-38.1091,-60.1783,-52.1902
EBAY,26355345408,large-cap,11.131411,Consumer Cyclical,14.47728578458472,5667000000.0,13608000000.0,-1269000000.0,2767000000.0,140.1271,-109.3254,-318.0457
EBF,516174368,small-cap,14.141845,Industrials,24.96220287010145,,24094000.0,28982000.0,47300000.0,,20.2872,63.2047
EBMT,102213944,micro-cap,7.680723,Financial Services,12.598469945390626,21206000.0,14419000.0,10701000.0,10056000.0,-32.0051,-25.7854,-6.0275
EBS,96996328,micro-cap,0.5095368,Healthcare,9.464358633419952,305800000.0,219500000.0,-211600000.0,-760500000.0,-28.2211,-196.4009,259.4045
EBTC,309167456,small-cap,,,,31456000.0,42171000.0,42716000.0,38058000.0,34.0635,1.2924,-10.9046
ECL,65443827712,large-cap,31.470507,Basic Materials,12.55348140402062,-1205100000.0,1129900000.0,1091700000.0,1372300000.0,-193.7599,-3.3808,25.703
ECPG,983124800,small-cap,4.69898,Financial Services,12.598469945390626,211848000.0,350782000.0,194564000.0,-206492000.0,65.5819,-44.5342,-206.1306
ED,32314542080,large-cap,16.68393,Utilities,17.248461625,1101000000.0,1346000000.0,1660000000.0,2519000000.0,22.2525,23.3284,51.747
EDIT,435597216,small-cap,-1.9324818,Healthcare,9.464358633419952,-115976000.0,-192502000.0,-220432000.0,-153219000.0,65.9843,14.5089,-30.4915
EDUC,18513556,micro-cap,5.1904764,Communication Services,11.060910035,,12624000.0,8306800.0,-2504900.0,,-34.1984,-130.1548
EE,1820219776,small-cap,16.04717,Energy,12.36454823211009,38753000.0,41118000.0,26273000.0,30412000.0,6.1028,-36.1034,15.7538
EEFT,4747115008,mid-cap,10.818607,Technology,16.56895850996923,-3399000.0,70700000.0,231000000.0,279700000.0,-2180.0235,226.7327,21.0823
EEX,346180992,small-cap,-69.37501,Communication Services,11.060910035,-633600000.0,-79700000.0,130800000.0,-8200000.0,-87.4211,-264.1154,-106.2691
EFC,977725632,small-cap,6.67936,Real Estate,15.27622651128655,25008000.0,133463000.0,-70047000.0,84084000.0,433.6812,-152.4842,-220.0394
EFOI,7136622,micro-cap,-6.8636365,Consumer Cyclical,14.47728578458472,-5981000.0,-7886000.0,-10279000.0,-4293000.0,31.8509,30.3449,-58.2352
EFSC,1425434496,small-cap,8.563063,Financial Services,12.598469945390626,74384000.0,133055000.0,203043000.0,194059000.0,78.8758,52.6008,-4.4247
EFX,27985528832,large-cap,23.631798,Industrials,24.96220287010145,520100000.0,744200000.0,696200000.0,545300000.0,43.0879,-6.4499,-21.6748
EGAN,194704224,micro-cap,19.515625,Technology,16.56895850996923,7208000.0,6959000.0,-2441000.0,2109000.0,-3.4545,-135.0769,-186.399
EGBN,569458880,small-cap,7.405512,Financial Services,12.598469945390626,132217000.0,176691000.0,140930000.0,100534000.0,33.6371,-20.2393,-28.6639
EGHT,283251200,small-cap,5.111111,Technology,16.56895850996923,,-165585000.0,-175383000.0,-73143000.0,,5.9172,-58.2953
EGLE,693163520,small-cap,8.493894,Industrials,24.96220287010145,-35063000.0,184898000.0,248009000.0,22728000.0,-627.3308,34.1329,-90.8358
EGP,7545054208,mid-cap,32.00408,Real Estate,15.27622651128655,108363000.0,157557000.0,186182000.0,200491000.0,45.3974,18.168,7.6855
EGRX,52156756,micro-cap,1.1508621,Healthcare,9.464358633419952,11989000.0,-8627000.0,35642000.0,,-171.9576,-513.1448,
EGY,677166592,small-cap,6.9,Energy,12.36454823211009,-48181000.0,81836000.0,51890000.0,60354000.0,-269.8512,-36.5927,16.3114
EHC,8324637696,mid-cap,18.31718,Healthcare,9.464358633419952,284200000.0,412200000.0,271000000.0,352000000.0,45.0387,-34.2552,29.8893
EHTH,126750632,micro-cap,87.799995,Financial Services,12.598469945390626,45450000.0,-104375000.0,-88722000.0,-28214000.0,-329.648,-14.9969,-68.1995
EIG,1081787392,small-cap,11.678474,Financial Services,12.598469945390626,119800000.0,119300000.0,48400000.0,118100000.0,-0.4174,-59.43,144.0083
EIGR,2552120,micro-cap,-0.4791667,Healthcare,9.464358633419952,-65051000.0,-33917000.0,-96776000.0,-74963000.0,-47.8609,185.3318,-22.5397
EIX,27304587264,large-cap,12.680358,Utilities,17.248461625,871000000.0,925000000.0,824000000.0,1407000000.0,6.1998,-10.9189,70.7524
EKSO,23811124,micro-cap,-5.541667,Healthcare,9.464358633419952,-15825000.0,-9764000.0,-15080000.0,-15198000.0,-38.3002,54.4449,0.7825
EL,52896272384,large-cap,34.247673,Consumer Defensive,16.978317663274336,684000000.0,2870000000.0,2390000000.0,1006000000.0,319.5906,-16.7247,-57.9079
ELAN,6625840640,mid-cap,12.702831,Healthcare,9.464358633419952,-574000000.0,-483000000.0,-78000000.0,-1231000000.0,-15.8537,-83.8509,1478.2051
ELF,9351801856,mid-cap,48.045616,Consumer Defensive,16.978317663274336,,6232000.0,21770000.0,61530000.0,,249.3261,182.6367
ELMD,136135600,micro-cap,26.766665,Healthcare,9.464358633419952,4161000.0,2362000.0,2305000.0,3166000.0,-43.2348,-2.4132,37.3536
ELOX,3174823,micro-cap,-1.4225353,Healthcare,9.464358633419952,-34577000.0,-66727000.0,-36065000.0,,92.9809,-45.9514,
ELS,11784779776,large-cap,32.446236,Real Estate,15.27622651128655,228284000.0,262478000.0,284627000.0,314207000.0,14.9787,8.4384,10.3925
ELSE,14226283,micro-cap,,,,-124000.0,410000.0,100000.0,275000.0,-430.6452,-75.6098,175.0
EME,17157509120,large-cap,21.10246,Industrials,24.96220287010145,132943000.0,383532000.0,406122000.0,632994000.0,188.4936,5.89,55.863
EMKR,21263082,micro-cap,-13.65,Technology,16.56895850996923,-7000000.0,25643000.0,-24333000.0,-75359000.0,-466.3286,-194.8914,209.6988
EML,194314144,micro-cap,,,,5405522.0,9349171.0,12301918.0,8585002.0,72.9559,31.583,-30.2141
EMN,11293031424,large-cap,10.6552105,Basic Materials,12.55348140402062,478000000.0,857000000.0,793000000.0,894000000.0,79.2887,-7.4679,12.7364
EMR,62592856064,large-cap,18.709898,Industrials,24.96220287010145,1965000000.0,2303000000.0,3231000000.0,13219000000.0,17.201,40.2953,309.1303
ENG,8920883,micro-cap,7.2083335,Industrials,24.96220287010145,-625000.0,-5685000.0,-18514000.0,-15153000.0,809.6,225.664,-18.1538
ENPH,15092789248,large-cap,21.619143,Technology,16.56895850996923,133995000.0,145449000.0,397362000.0,438936000.0,8.5481,173.1968,10.4625
ENR,2054409600,mid-cap,8.199141,Industrials,24.96220287010145,-93300000.0,160900000.0,-231500000.0,140500000.0,-272.4544,-243.8782,-160.6911
ENS,3708572160,mid-cap,10.965394,Industrials,24.96220287010145,,143374000.0,143911000.0,175810000.0,,0.3745,22.1658
ENSG,6716165632,mid-cap,19.997458,Healthcare,9.464358633419952,170478000.0,194652000.0,224681000.0,209399000.0,14.1801,15.427,-6.8016
ENSV,5800617,micro-cap,-3.5966668,Energy,12.36454823211009,-2509000.0,-8052000.0,-5575000.0,-8517000.0,220.9247,-30.7625,52.7713
ENTA,290154528,small-cap,-2.9036403,Healthcare,9.464358633419952,-36168000.0,-78996000.0,-121755000.0,-133816000.0,118.4141,54.1281,9.906
ENTG,20751550464,large-cap,30.591112,Technology,16.56895850996923,294969000.0,409126000.0,208920000.0,180669000.0,38.7014,-48.935,-13.5224
ENV,3417611008,mid-cap,19.695238,Technology,16.56895850996923,-3110000.0,13296000.0,-80939000.0,-238724000.0,-527.5241,-708.747,194.9431
ENVA,1697602048,small-cap,6.490062,Financial Services,12.598469945390626,377844000.0,256295000.0,207424000.0,175121000.0,-32.1691,-19.0683,-15.5734
ENZ,53530856,micro-cap,-2.6794872,Healthcare,9.464358633419952,-28520000.0,7875000.0,-18261000.0,20288000.0,-127.6122,-331.8857,-211.1002
EOG,77251510272,large-cap,11.020065,Energy,12.36454823211009,-605000000.0,4664000000.0,7759000000.0,7594000000.0,-870.9091,66.3593,-2.1266
EOLS,727338816,small-cap,73.0,Healthcare,9.464358633419952,-163013000.0,-46810000.0,-74412000.0,-61685000.0,-71.2845,58.966,-17.1034
EPAM,13780594688,large-cap,19.890192,Technology,16.56895850996923,327160000.0,481652000.0,419416000.0,417083000.0,47.2222,-12.9214,-0.5562
EPC,1869495168,small-cap,12.29836,Consumer Defensive,16.978317663274336,67600000.0,117800000.0,99500000.0,114700000.0,74.2604,-15.5348,15.2764
EPM,190864832,micro-cap,10.8018875,Energy,12.36454823211009,5937072.0,-16438000.0,32628000.0,35217000.0,-376.8705,-298.4913,7.9349
EPR,3093304064,mid-cap,15.182156,Real Estate,15.27622651128655,-131728000.0,98606000.0,176229000.0,173046000.0,-174.8558,78.7204,-1.8062
EPRT,4608795136,mid-cap,21.557377,Real Estate,15.27622651128655,42273000.0,95725000.0,134130000.0,190707000.0,126.4448,40.1201,42.1807
EQBK,509496096,small-cap,7.7302327,Financial Services,12.598469945390626,-74970000.0,52480000.0,57688000.0,7821000.0,-170.0013,9.9238,-86.4426
EQC,2010431232,mid-cap,-187.4,Real Estate,15.27622651128655,451294000.0,-16396000.0,37263000.0,91164000.0,-103.6331,-327.2688,144.6502
EQH,12200420352,large-cap,5.1553397,Financial Services,12.598469945390626,-648000000.0,1755000000.0,2153000000.0,1302000000.0,-370.8333,22.6781,-39.5262
EQIX,67533352960,large-cap,53.040894,Real Estate,15.27622651128655,369777000.0,500191000.0,704345000.0,969178000.0,35.2683,40.8152,37.5999
EQR,24596996096,large-cap,39.597565,Real Estate,15.27622651128655,913636000.0,1332850000.0,776911000.0,835438000.0,45.8841,-41.7105,7.5333
EQT,18056695808,large-cap,10.83201,Energy,12.36454823211009,-958799000.0,-1142747000.0,1770965000.0,1735232000.0,19.1853,-254.9744,-2.0177
ERIE,19843567616,large-cap,35.731457,Financial Services,12.598469945390626,293304000.0,297860000.0,298569000.0,446061000.0,1.5533,0.238,49.3996
ERII,848475136,small-cap,22.738462,Industrials,24.96220287010145,26387000.0,14269000.0,24049000.0,21504000.0,-45.9241,68.5402,-10.5826
ES,21069924352,large-cap,12.476091,Utilities,17.248461625,1205167000.0,1220527000.0,1404875000.0,-442240000.0,1.2745,15.104,-131.479
ESCA,183111744,micro-cap,6.673469,Consumer Cyclical,14.47728578458472,25934000.0,24405000.0,17989000.0,9829000.0,-5.8957,-26.2897,-45.3611
ESE,2670579968,mid-cap,21.761007,Technology,16.56895850996923,99411000.0,63496000.0,82320000.0,92545000.0,-36.1278,29.646,12.421
ESGR,4456615424,mid-cap,7.3197503,Financial Services,12.598469945390626,1759000000.0,538000000.0,-870000000.0,1118000000.0,-69.4144,-261.71,-228.5057
ESNT,5719665152,mid-cap,7.630682,Financial Services,12.598469945390626,413041000.0,681783000.0,831353000.0,696386000.0,65.0642,21.9381,-16.2346
ESP,60716228,micro-cap,2380.0,Industrials,24.96220287010145,1163668.0,-181543.0,1265127.0,3677131.0,-115.6009,-796.8746,190.6531
ESPR,375960960,small-cap,39.899998,Healthcare,9.464358633419952,-143551000.0,-269108000.0,-233659000.0,-209248000.0,87.4651,-13.1728,-10.4473
ESRT,2503447808,mid-cap,77.083336,Real Estate,15.27622651128655,-12515000.0,-6510000.0,40643000.0,53245000.0,-47.9824,-724.3164,31.0066
ESS,16466778112,large-cap,43.929077,Real Estate,15.27622651128655,568870000.0,488554000.0,408315000.0,405825000.0,-14.1185,-16.4238,-0.6098
ESSA,164738192,micro-cap,7.9705887,Financial Services,12.598469945390626,14416000.0,16424000.0,20070000.0,18576000.0,13.929,22.1992,-7.4439
ESTC,10498649088,large-cap,75.14388,Technology,16.56895850996923,,-129434000.0,-203848000.0,-236161000.0,,57.4918,15.8515
ETN,128605265920,large-cap,28.363518,Industrials,24.96220287010145,1410000000.0,2144000000.0,2462000000.0,3218000000.0,52.0567,14.8321,30.7067
ETR,22781820928,large-cap,13.82513,Utilities,17.248461625,1406653000.0,1118719000.0,1097138000.0,2362310000.0,-20.4694,-1.9291,115.3157
ETRN,5997531648,mid-cap,14.427084,Energy,12.36454823211009,423132000.0,-1411820000.0,-269342000.0,445229000.0,-433.6595,-80.9224,-265.3025
ETSY,8089560576,mid-cap,22.679869,Consumer Cyclical,14.47728578458472,349246000.0,493507000.0,-694288000.0,307568000.0,41.3064,-240.6845,-144.2998
EVBG,1436889856,small-cap,18.529413,Technology,16.56895850996923,-93396000.0,-94796000.0,-61174000.0,-47305000.0,1.499,-35.4677,-22.6714
EVBN,142121616,micro-cap,10.978724,Financial Services,12.598469945390626,11246000.0,24043000.0,22389000.0,24524000.0,113.7916,-6.8793,9.5359
EVC,221286352,micro-cap,-11.184211,Communication Services,11.060910035,-3910000.0,29292000.0,18119000.0,-15437000.0,-849.156,-38.1435,-185.1979
EVER,683224768,small-cap,-105.02631,Communication Services,11.060910035,-11202000.0,-19434000.0,-24416000.0,-51287000.0,73.4869,25.6355,110.0549
EVFM,722628,micro-cap,-0.02690909,Healthcare,9.464358633419952,-142309000.0,-205192000.0,-76698000.0,52979000.0,44.1876,-62.6213,-169.0748
EVH,3259381760,mid-cap,16.654762,Healthcare,9.464358633419952,-334246000.0,-37601000.0,-19164000.0,-113040000.0,-88.7505,-49.0333,489.856
EVI,272117216,small-cap,,,,775000.0,8384000.0,4095000.0,9719000.0,981.8065,-51.157,137.3382
EVOK,3916743,micro-cap,15.400001,Healthcare,9.464358633419952,-13154671.0,-8537952.0,-8224130.0,-7792295.0,-35.0957,-3.6756,-5.2508
EVOL,11309139,micro-cap,,,,643000.0,17445000.0,,,2613.0638,,
EVR,7087228928,mid-cap,12.231383,Financial Services,12.598469945390626,350574000.0,740116000.0,476520000.0,255479000.0,111.1155,-35.6155,-46.3865
EVRG,12004228096,large-cap,12.966873,Utilities,17.248461625,618300000.0,879700000.0,752700000.0,731300000.0,42.2772,-14.4367,-2.8431
EVRI,692009152,small-cap,8.117647,Consumer Cyclical,14.47728578458472,-81680000.0,152925000.0,120489000.0,83997000.0,-287.2245,-21.2104,-30.2866
EVTC,2450118400,mid-cap,11.92163,Technology,16.56895850996923,104436000.0,161130000.0,239009000.0,79722000.0,54.2859,48.333,-66.6448
EW,51709104128,large-cap,27.544874,Healthcare,9.464358633419952,823400000.0,1503100000.0,1521900000.0,1402400000.0,82.548,1.2507,-7.852
EWBC,10598161408,large-cap,9.092262,Financial Services,12.598469945390626,567797000.0,872981000.0,1128083000.0,1161161000.0,53.7488,29.2219,2.9322
EXAS,10922528768,large-cap,989.4667,Healthcare,9.464358633419952,-823605000.0,-595625000.0,-623506000.0,-204149000.0,-27.6807,4.681,-67.2579
