Ticker,2020_NI,2021_NI,2022_NI,2023_NI,2020_Div,2021_Div,2022_Div,2023_Div,2020_2021_Div_Grow,2021_2022_Div_Grow,2022_2023_Div_Grow
IPAR,38219000.0,87411000.0,120938000.0,152654000.0,0.33,0.5,,,0.515151515151515,,
IPG,351100000.0,952800000.0,938000000.0,1098400000.0,1.02,1.08,0.29,,0.0588235294117647,-0.7314814814814815,
IPGP,159572000.0,278416000.0,109909000.0,218878000.0,,,,,,,
IPI,-27154000.0,249834000.0,72220000.0,-35673000.0,,,,,,,
IPWR,-7793897.0,-4770269.0,-7189350.0,,,,,,,,
IQV,279000000.0,966000000.0,1091000000.0,1358000000.0,,,,,,,
IR,-33300000.0,562500000.0,604700000.0,778700000.0,1.06,0.02,,,-0.981132075471698,,
IRBT,147068000.0,30390000.0,-286295000.0,-304710000.0,,,,,,,
IRDM,-56054000.0,-9319000.0,8722000.0,15415000.0,,,,,,,
IRIX,-6329000.0,-5225000.0,-7547000.0,-9570000.0,,,,,,,
IRM,342693000.0,450219000.0,556981000.0,184234000.0,2.475,2.474,,,-0.0004040404040403,,
IRMD,1369001.0,9325471.0,12828487.0,17192776.0,,,,,,,
IROQ,4245000.0,5347000.0,5784000.0,4660000.0,0.3,0.15,,,-0.5,,
IRT,14768000.0,44589000.0,117249000.0,-17227000.0,0.54,0.48,,,-0.1111111111111112,,
IRTC,-43830000.0,-101361000.0,-116155000.0,-123406000.0,,,,,,,
IRWD,106176000.0,528448000.0,175065000.0,-1002239000.0,,,,,,,
ISDR,2106000.0,3291000.0,1934000.0,766000.0,,,,,,,
ISRG,1060600000.0,1704600000.0,1322300000.0,1798000000.0,,,,,,,
ISSC,3269783.0,5064902.0,5523778.0,6027755.0,1.15,,,,,,
ISTR,13889000.0,8000000.0,35709000.0,16678000.0,0.25,0.31,,,0.24,,
IT,266745000.0,793560000.0,807799000.0,882466000.0,,,,,,,
ITCI,-227006000.0,-284126000.0,-256256000.0,-139674000.0,,,,,,,
ITGR,77258000.0,96808000.0,66377000.0,90650000.0,,,,,,,
ITI,,10134000.0,-7080000.0,-14855000.0,,,,,,,
ITIC,39420000.0,67020000.0,23903000.0,21686000.0,16.759999999999998,0.9,,,-0.9463007159904534,,
ITRI,-57955000.0,-81255000.0,-9732000.0,96923000.0,,,,,,,
ITT,72500000.0,316300000.0,367000000.0,410500000.0,0.676,0.88,,,0.301775147928994,,
ITW,2109000000.0,2694000000.0,3034000000.0,2957000000.0,4.42,4.72,,,0.0678733031674207,,
IVAC,1056000.0,26620000.0,-17075000.0,-12190000.0,,,,,,,
IVR,-1674352000.0,-90000000.0,-402924000.0,-15859000.0,1.07,0.35,0.09,,-0.6728971962616823,-0.7428571428571429,
IVZ,761600000.0,1629800000.0,920700000.0,-96900000.0,0.775,0.755,0.17,,-0.0258064516129032,-0.7748344370860927,
IZEA,-10508395.0,-3140621.0,-4469498.0,,,,,,,,
JACK,89764000.0,165755000.0,115781000.0,130826000.0,1.2000000000000002,0.8400000000000001,,,-0.3,,
JAGX,-33809000.0,-52595000.0,-47454000.0,,,,,,,,
JAKK,-14274000.0,-6008000.0,91413000.0,38406000.0,,,,,,,
JAZZ,238616000.0,-329668000.0,-224060000.0,414832000.0,,,,,,,
JBGS,-62303000.0,-79257000.0,85371000.0,-79978000.0,0.9,0.9,,,0.0,,
JBHT,506035000.0,760806000.0,969351000.0,728287000.0,1.08,0.5800000000000001,,,-0.4629629629629629,,
JBL,54000000.0,696000000.0,996000000.0,818000000.0,0.32,0.32,0.08,,0.0,-0.75,
JBLU,-1354000000.0,-182000000.0,-362000000.0,-310000000.0,,,,,,,
JBSS,54110000.0,59741000.0,61787000.0,62857000.0,3.5,2.5,,,-0.2857142857142857,,
JBT,108800000.0,119100000.0,137400000.0,582600000.0,0.4,0.4,,,0.0,,
JCI,631000000.0,1637000000.0,1532000000.0,0.0,1.04,1.15,,,0.1057692307692306,,
JCTCF,2784525.0,3454953.0,1164123.0,-20626.0,,,,,,,
JEF,775239000.0,1674352000.0,785449000.0,277688000.0,0.6,0.9,0.3,,0.5000000000000001,-0.6666666666666667,
JELD,91586000.0,168822000.0,45727000.0,62445000.0,,,,,,,
JHG,130300000.0,620000000.0,372400000.0,392000000.0,1.7999999999999998,1.5,0.38,,-0.1666666666666665,-0.7466666666666667,
JILL,,-139404000.0,-28143000.0,42175000.0,,,,,,,
JJSF,18305000.0,55607000.0,47235000.0,78906000.0,2.3,1.208,,,-0.4747826086956521,,
JKHY,296668000.0,311469000.0,362916000.0,366646000.0,1.72,0.92,,,-0.4651162790697674,,
JLL,402500000.0,961600000.0,654500000.0,225400000.0,,,,,,,
JNJ,14714000000.0,20878000000.0,17941000000.0,35153000000.0,3.98,4.19,1.06,,0.0527638190954774,-0.747016706443914,
JNPR,257800000.0,252700000.0,471000000.0,310200000.0,0.8,0.8,0.21,,0.0,-0.7375,
JOB,-14347000.0,6000.0,19599000.0,9418000.0,,,,,,,
JOE,45203000.0,74553000.0,70927000.0,77712000.0,0.07,0.32,,,3.571428571428571,,
JOUT,55233000.0,83381000.0,44491000.0,19534000.0,0.72,0.63,,,-0.1249999999999999,,
JPM,29131000000.0,48334000000.0,37676000000.0,49552000000.0,3.6,3.7,1.0,,0.0277777777777778,-0.7297297297297297,
JRVR,4824000.0,-172799000.0,30973000.0,-107684000.0,1.2,0.6,,,-0.5,,
JVA,-94301.0,1255354.0,-3744785.0,-835576.0,,,,,,,
JWN,,-690000000.0,178000000.0,245000000.0,0.37,,,,,,
JYNT,13167314.0,7565047.0,626705.0,-9752197.0,,,,,,,
K,1251000000.0,1488000000.0,960000000.0,951000000.0,2.28,2.31,0.58,,0.0131578947368422,-0.7489177489177489,
KAI,55196000.0,84043000.0,120928000.0,116069000.0,0.95,0.99,0.25,,0.0421052631578947,-0.7474747474747475,
KALA,-104327000.0,-142605000.0,-44822000.0,-42199000.0,,,,,,,
KALU,28800000.0,-18500000.0,-29600000.0,47200000.0,2.68,2.16,,,-0.1940298507462686,,
KALV,,-46244000.0,-82339000.0,-92907000.0,,,,,,,
KAMN,-69742000.0,43670000.0,-48573000.0,7947000.0,0.8,0.8,,,0.0,,
KAR,500000.0,66500000.0,241200000.0,-154100000.0,0.19,,,,,,
KBH,296243000.0,564746000.0,816666000.0,590177000.0,0.42,0.6,0.15,,0.4285714285714285,-0.75,
KBR,-72000000.0,27000000.0,190000000.0,-265000000.0,0.4,0.44,,,0.0999999999999999,,
KDP,1325000000.0,2146000000.0,1436000000.0,2181000000.0,0.6,0.675,0.1875,,0.1250000000000001,-0.7222222222222222,
KE,18196000.0,56791000.0,31253000.0,55831000.0,,,,,,,
KELYA,-72000000.0,156100000.0,-62500000.0,36400000.0,0.075,,,,,,
KEQU,,-3672000.0,-6126000.0,738000.0,,,,,,,
KEX,-272546000.0,-246954000.0,122291000.0,222935000.0,,,,,,,
KEY,1343000000.0,2625000000.0,1917000000.0,967000000.0,0.74,0.75,0.195,,0.0135135135135135,-0.7399999999999999,
KEYS,627000000.0,894000000.0,1124000000.0,1057000000.0,,,,,,,
KFFB,-12547000.0,1820000.0,1590000.0,933000.0,0.4,0.4,0.1,,0.0,-0.7500000000000001,
KFRC,56039000.0,75177000.0,75431000.0,61075000.0,0.8,0.46,,,-0.425,,
KFY,,114454000.0,326360000.0,209529000.0,0.4,0.4599999999999999,,,0.1499999999999997,,
KHC,356000000.0,1012000000.0,2363000000.0,2855000000.0,1.6,0.8,,,-0.5,,
KIDS,-32944000.0,-16260000.0,1258000.0,-20974000.0,,,,,,,
KIM,1000833000.0,844059000.0,125976000.0,654273000.0,0.54,0.68,,,0.2592592592592592,,
KINS,972390.0,-7378301.0,-22524794.0,,0.183,0.08,,,-0.5628415300546448,,
KIRK,,16639000.0,22026000.0,-44694000.0,,,,,,,
KKR,2002509000.0,4732406000.0,-521664000.0,3732261000.0,0.53,0.57,0.145,,0.0754716981132074,-0.7456140350877193,
KLAC,1216785000.0,2078292000.0,3321807000.0,3387277000.0,3.5,1.8,,,-0.4857142857142857,,
KLIC,52300000.0,367161000.0,433545000.0,57148000.0,0.5,0.28,,,-0.4399999999999999,,
KLXE,,-332200000.0,-3100000.0,19200000.0,,,,,,,
KMB,2352000000.0,1814000000.0,1934000000.0,1764000000.0,4.28,4.56,1.16,,0.0654205607476633,-0.7456140350877193,
KMI,119000000.0,1784000000.0,2548000000.0,2391000000.0,1.038,1.073,0.27,,0.0337186897880538,-0.7483690587138863,
KMPR,409900000.0,-123700000.0,-286600000.0,-272100000.0,1.2,1.24,0.31,,0.0333333333333333,-0.75,
KMT,-5661000.0,54434000.0,144623000.0,118459000.0,0.8,0.8,0.2,,0.0,-0.7500000000000001,
KMX,,746919000.0,1151297000.0,484762000.0,,,,,,,
KN,6600000.0,150400000.0,-430100000.0,72400000.0,,,,,,,
KNSA,-161381000.0,-157924000.0,183363000.0,14084000.0,,,,,,,
KNSL,88419000.0,152659000.0,159114000.0,308093000.0,0.36,0.22,,,-0.3888888888888888,,
KNX,410002000.0,743388000.0,771325000.0,217149000.0,0.32,0.38,0.12,,0.1875,-0.6842105263157895,
KO,7747000000.0,9771000000.0,9542000000.0,10714000000.0,1.64,1.68,,,0.024390243902439,,
KOD,-133096000.0,-266990000.0,-333823000.0,-260491000.0,,,,,,,
KODK,-541000000.0,24000000.0,26000000.0,75000000.0,,,,,,,
KOP,122000000.0,85200000.0,63400000.0,89200000.0,,,,,,,
KOPN,-4411112.0,-13432873.0,-19325917.0,-19748219.0,,,,,,,
KOS,-411586000.0,-77836000.0,226551000.0,213520000.0,0.045,,,,,,
KPTI,-196273000.0,-124088000.0,-165291000.0,-143099000.0,,,,,,,
KR,,2585000000.0,1655000000.0,2244000000.0,0.6799999999999999,0.78,0.21,,0.1470588235294119,-0.7307692307692308,
KRC,187105000.0,628144000.0,232615000.0,212241000.0,1.97,2.04,,,0.0355329949238579,,
KREF,54397000.0,137183000.0,38103000.0,-30851000.0,1.72,1.986,,,0.1546511627906976,,
KRG,-16223000.0,-80806000.0,-12636000.0,47498000.0,0.45,0.6799999999999999,0.19,,0.511111111111111,-0.7205882352941176,
KRNY,44965000.0,63233000.0,67547000.0,40811000.0,0.32,0.19,,,-0.40625,,
KRO,63900000.0,112900000.0,104500000.0,-49100000.0,0.72,0.72,,,0.0,,
KRYS,-32167000.0,-69570000.0,-139975000.0,10932000.0,,,,,,,
KSS,,-163000000.0,938000000.0,-19000000.0,0.704,1.0,,,0.4204545454545455,,
KTCC,4758000.0,4341000.0,3377000.0,5157000.0,,,,,,,
KTOS,79600000.0,-2000000.0,-36900000.0,-8900000.0,,,,,,,
KURA,-89625000.0,-130466000.0,-135840000.0,-152631000.0,,,,,,,
KVHI,-21940000.0,-9763000.0,24030000.0,-15422000.0,,,,,,,
KW,110100000.0,330400000.0,93700000.0,-303800000.0,0.88,0.9,,,0.0227272727272727,,
KWR,39658000.0,121369000.0,-15931000.0,112748000.0,1.55,1.6,0.415,,0.032258064516129,-0.740625,
KZR,-41742000.0,-54630000.0,-68239000.0,-101870000.0,,,,,,,
L,-931000000.0,1562000000.0,822000000.0,1434000000.0,0.251,0.2505,0.0625,,-0.0019920318725099,-0.7504990019960079,
LAD,470300000.0,1060100000.0,1251000000.0,1000800000.0,1.22,1.36,,,0.1147540983606558,,
LADR,-14445000.0,56522000.0,142217000.0,101125000.0,0.94,0.8,,,-0.1489361702127658,,
LAKE,,35330000.0,11372000.0,1873000.0,,,,,,,
LAMR,243386000.0,388090000.0,438647000.0,495763000.0,2.5,1.5,,,-0.4,,
LANC,136983000.0,142332000.0,89586000.0,111286000.0,2.85,1.5,,,-0.4736842105263158,,
LAND,4926000.0,3495000.0,4708000.0,14565000.0,0.5387,0.5407,0.0906,,0.0037126415444588,-0.8324394303680414,
LARK,19493000.0,18011000.0,9878000.0,12236000.0,0.761904,0.8,0.21,,0.05000105000105,-0.7375,
LASR,-20932000.0,-29669000.0,-54579000.0,-41670000.0,,,,,,,
LAUR,-613331000.0,192446000.0,69573000.0,107590000.0,,,,,,,
LAZ,402461000.0,528064000.0,357517000.0,-75479000.0,1.88,1.88,0.47,,0.0,-0.75,
LBAI,57518000.0,95041000.0,107369000.0,84740000.0,0.5,0.395,,,-0.2099999999999999,,
LBC,39912000.0,87753000.0,80198000.0,,0.232,0.116,,,-0.5,,
LBRDA,398000000.0,732000000.0,1257000000.0,688000000.0,,,,,,,
LBRDK,398000000.0,732000000.0,1257000000.0,688000000.0,,,,,,,
LBRT,-115583000.0,-179244000.0,399602000.0,556317000.0,0.05,,,,,,
LBTYA,-1628000000.0,13426800000.0,1473200000.0,-4051700000.0,,,,,,,
LBTYK,-1628000000.0,13426800000.0,1473200000.0,-4051700000.0,,,,,,,
LC,-187538000.0,18580000.0,289685000.0,38939000.0,,,,,,,
LCII,158440000.0,287739000.0,394974000.0,64195000.0,2.8,3.45,,,0.2321428571428573,,
LCNB,20075000.0,20974000.0,22128000.0,12628000.0,0.73,0.38,,,-0.4794520547945205,,
LCUT,-3007000.0,20801000.0,-6166000.0,-8412000.0,0.172,0.129,,,-0.2499999999999999,,
LDOS,628000000.0,753000000.0,685000000.0,199000000.0,1.36,1.4,,,0.0294117647058822,,
LE,,10836000.0,33369000.0,-12530000.0,,,,,,,
LEA,158500000.0,373900000.0,327700000.0,572500000.0,1.02,1.77,,,0.7352941176470588,,
LECO,206115000.0,276580000.0,472224000.0,545248000.0,1.98,1.02,,,-0.4848484848484848,,
LEE,-1975000.0,22745000.0,-2017000.0,-5267000.0,,,,,,,
LEG,253000000.0,402400000.0,309800000.0,-136800000.0,1.6,1.66,,,0.0374999999999998,,
LEGH,37995000.0,49871000.0,67773000.0,54460000.0,,,,,,,
LEN,2465036000.0,4430111000.0,4614125000.0,3938511000.0,0.625,1.0,0.375,,0.6,-0.625,
LEU,54400000.0,175000000.0,52200000.0,84400000.0,,,,,,,
LEVI,-127141000.0,553541000.0,569100000.0,249600000.0,0.16,0.26,0.1,,0.625,-0.6153846153846154,
LFUS,129986000.0,283806000.0,373306000.0,259485000.0,1.92,0.96,,,-0.5,,
LFVN,11549000.0,12894000.0,3120000.0,2540000.0,,,,,,,
LGIH,323895000.0,429645000.0,326567000.0,199227000.0,,,,,,,
LGL,968000.0,14638000.0,-2992000.0,,,,,,,,
LGND,-2985000.0,57138000.0,-33361000.0,52154000.0,,,,,,,
LH,1556100000.0,2377300000.0,1279100000.0,418000000.0,,,,,,,
LIFE,-16224000.0,-33768000.0,-45338000.0,-50389000.0,,,,,,,
LII,356300000.0,464000000.0,497100000.0,590100000.0,3.08,3.53,,,0.146103896103896,,
LILA,-682200000.0,-440600000.0,-170700000.0,-73600000.0,,,,,,,
LILAK,-682200000.0,-440600000.0,-170700000.0,-73600000.0,,,,,,,
LIN,2501000000.0,3826000000.0,4147000000.0,6199000000.0,3.852,4.24,,,0.1007268951194185,,
LINC,48565000.0,34718000.0,12634000.0,25997000.0,,,,,,,
LIND,-98737000.0,-119206000.0,-111381000.0,-45610000.0,,,,,,,
LIQT,-9808360.0,-11126960.0,-14169107.0,-8571145.0,,,,,,,
LITE,135500000.0,397300000.0,198900000.0,-131600000.0,,,,,,,
LIVE,10927000.0,31197000.0,24741000.0,-102000.0,,,,,,,
LIVN,-348819000.0,-135818000.0,-86246000.0,17546000.0,,,,,,,
LKFN,84337000.0,95733000.0,103817000.0,93767000.0,1.2,1.02,,,-0.1499999999999999,,
LKQ,638423000.0,1091000000.0,1149000000.0,936000000.0,,,,,,,
LL,61427000.0,41698000.0,-12081000.0,-103494000.0,,,,,,,
LLY,6193700000.0,5581700000.0,6244800000.0,5240400000.0,2.96,3.4,0.98,,0.1486486486486486,-0.711764705882353,
LMAT,21220000.0,26907000.0,20636000.0,30105000.0,0.38,0.44,,,0.1578947368421052,,
LMFA,-4041462.0,4759218.0,-29240201.0,-15944254.0,,,,,,,
LMNR,-16435000.0,-3441000.0,-236000.0,9400000.0,0.3,0.15,,,-0.5,,
LMT,6833000000.0,6315000000.0,5732000000.0,6920000000.0,9.8,10.6,2.8,,0.0816326530612243,-0.7358490566037736,
LNC,499000000.0,3778000000.0,1358000000.0,-752000000.0,2.0,1.68,0.45,,-0.16,-0.7321428571428572,
LNG,-85000000.0,-2343000000.0,1428000000.0,9881000000.0,,0.33,0.33,,,0.0,
LNN,38629000.0,42572000.0,65469000.0,72379000.0,1.27,1.31,0.33,,0.031496062992126,-0.748091603053435,
LNT,624000000.0,674000000.0,686000000.0,703000000.0,1.52,1.209,,,-0.2046052631578947,,
LNTH,-13473000.0,-71279000.0,28067000.0,326661000.0,,,,,,,
LOAN,4229378.0,4423325.0,5211738.0,5476171.0,0.42,0.235,,,-0.4404761904761904,,
LOB,59543000.0,166995000.0,176208000.0,73898000.0,0.12,0.06,,,-0.5,,
LOCO,24474000.0,29121000.0,20801000.0,25554000.0,,,,,,,
LODE,14931970.0,-24583620.0,-45948744.0,9161821.0,,,,,,,
LOOP,,-36344923.0,-44920956.0,-21300565.0,,,,,,,
LOPE,257196000.0,260344000.0,184675000.0,204985000.0,,,,,,,
LOVE,,14727000.0,47488000.0,26488000.0,,,,,,,
LOW,,5835000000.0,8442000000.0,6437000000.0,2.25,2.8,0.8,,0.2444444444444443,-0.7142857142857143,
LPCN,-20964819.0,-634399.0,-10758636.0,-16352082.0,,,,,,,
LPG,,92564653.0,71935018.0,172443930.0,,1.0,1.0,,,0.0,
LPLA,472640000.0,459866000.0,845702000.0,1066250000.0,1.0,0.5,,,-0.5,,
LPSN,-107594000.0,-124974000.0,-225747000.0,-100435000.0,,,,,,,
LPTH,866929.0,-3185251.0,-3542181.0,-4046871.0,,,,,,,
LPX,499000000.0,1377000000.0,1086000000.0,178000000.0,0.58,0.6799999999999999,0.22,,0.1724137931034482,-0.6764705882352942,
LQDA,-59762769.0,-34579000.0,-41015000.0,-78502000.0,,,,,,,
LQDT,-3774000.0,50949000.0,40324000.0,20978000.0,,,,,,,
LRCX,2251753000.0,3908458000.0,4605286000.0,4510931000.0,4.9,2.6,,,-0.4693877551020408,,
LRN,24506000.0,71451000.0,107130000.0,126867000.0,,,,,,,
LSBK,4558000.0,6187000.0,5708000.0,4820000.0,0.49,0.54,0.16,,0.1020408163265307,-0.7037037037037037,
LSCC,47392000.0,95922000.0,178882000.0,259061000.0,,,,,,,
LSTR,192106000.0,381524000.0,430914000.0,264394000.0,2.79,2.42,,,-0.1326164874551971,,
LSXMA,-747000000.0,599000000.0,1292000000.0,829000000.0,,,,,,,
LSXMK,-747000000.0,599000000.0,1292000000.0,829000000.0,,,,,,,
LTBR,-14417266.0,-7835665.0,-7497857.0,-7908646.0,,,,,,,
LTC,95293000.0,55861000.0,100024000.0,89735000.0,2.28,2.28,0.38,,0.0,-0.8333333333333334,
LTRPA,-238000000.0,179000000.0,30000000.0,-285000000.0,,,,,,,
LTRX,-10738000.0,-4044000.0,-5362000.0,-8980000.0,,,,,,,
LULU,,588913000.0,975322000.0,854800000.0,,,,,,,
LUNA,3291000.0,1382000.0,9279000.0,,,,,,,,
LUV,-3074000000.0,977000000.0,539000000.0,465000000.0,0.18,,,,,,
LVS,-1685000000.0,-961000000.0,1832000000.0,1221000000.0,0.79,,,,,,
LW,365900000.0,317800000.0,200900000.0,1008900000.0,0.92,0.94,0.245,,0.0217391304347825,-0.7393617021276596,
LWAY,3232000.0,3311000.0,924000.0,11367000.0,,,,,,,
LXP,183302000.0,382648000.0,113783000.0,30383000.0,0.423,0.4425,,,0.0460992907801418,,
LXRX,-58574000.0,-87758000.0,-101944000.0,-177119000.0,,,,,,,
LXU,-61911000.0,43545000.0,230347000.0,27923000.0,,,,,,,
LYB,1420000000.0,5610000000.0,3882000000.0,2114000000.0,4.2,4.44,,,0.0571428571428571,,
LYFT,-1752857000.0,-1062144000.0,-1584511000.0,-340320000.0,,,,,,,
LYTS,9592000.0,5868000.0,15032000.0,25762000.0,0.2,0.1,,,-0.5,,
LYV,-1724535000.0,-650904000.0,295986000.0,563280000.0,,,,,,,
LZB,,106461000.0,150017000.0,150664000.0,0.35,0.615,0.165,,0.7571428571428572,-0.7317073170731707,
M,,-3944000000.0,1430000000.0,1177000000.0,0.378,0.3,,,-0.2063492063492064,,
MA,6411000000.0,8687000000.0,9930000000.0,11195000000.0,1.6,1.76,0.49,,0.0999999999999999,-0.7215909090909091,
MAA,254962000.0,533791000.0,637436000.0,552806000.0,4.0,5.1625,1.0875,,0.2906249999999999,-0.7893462469733655,
MAC,-230203000.0,14263000.0,-66068000.0,-274065000.0,1.15,0.6,0.15,,-0.4782608695652173,-0.75,
MACK,-3028000.0,-2455000.0,-1544000.0,-1181000.0,,,,,,,
MAN,23800000.0,382400000.0,373800000.0,88800000.0,2.26,2.52,,,0.1150442477876107,,
MANH,87240000.0,110472000.0,128959000.0,176568000.0,,,,,,,
MAR,-267000000.0,1099000000.0,2358000000.0,3083000000.0,0.48,,,,,,
MARA,-10448000.0,-29813000.0,-694022000.0,261173000.0,,,,,,,
MARK,-13685000.0,27472000.0,-55483000.0,-29147000.0,,,,,,,
MAS,1224000000.0,410000000.0,844000000.0,908000000.0,0.545,0.845,0.28,,0.5504587155963301,-0.6686390532544378,
MASI,240300000.0,229600000.0,143500000.0,81500000.0,,,,,,,
MAT,123579000.0,902987000.0,393913000.0,214352000.0,,,,,,,
MATW,-87155000.0,2910000.0,-99774000.0,39291000.0,0.845,0.43,,,-0.4911242603550296,,
MATX,193100000.0,927400000.0,1063900000.0,297100000.0,0.9,1.06,0.3,,0.1777777777777778,-0.7169811320754716,
MAYS,-906005.0,398032.0,-712371.0,-82964.0,,,,,,,
MBCN,8349000.0,18633000.0,15673000.0,17368000.0,0.6,0.32,,,-0.4666666666666666,,
MBI,-578000000.0,-445000000.0,-203000000.0,-487000000.0,,,,,,,
MBIN,180533000.0,227104000.0,219721000.0,279234000.0,0.32,0.18,,,-0.4375,,
MBIO,-60015000.0,-66370000.0,-77525000.0,-51602000.0,,,,,,,
MBOT,-9169000.0,-11313000.0,-13168000.0,-10740000.0,,,,,,,
MBUU,61562000.0,109841000.0,157632000.0,104513000.0,,,,,,,
MBWM,44138000.0,59021000.0,61063000.0,82217000.0,1.12,0.58,,,-0.4821428571428572,,
MC,178831000.0,365213000.0,150345000.0,-24700000.0,4.1525,5.65,0.6,,0.3606261288380495,-0.8938053097345133,
MCB,39466000.0,60555000.0,59425000.0,77268000.0,,,,,,,
MCBC,30165000.0,29014000.0,34731000.0,43224000.0,0.32,0.16,,,-0.5,,
MCD,4730500000.0,7545200000.0,6177400000.0,8468800000.0,5.04,5.25,1.38,,0.0416666666666666,-0.7371428571428572,
MCFT,-24047000.0,56170000.0,58214000.0,68937000.0,,,,,,,
MCHP,,349400000.0,1285500000.0,2237700000.0,1.472,0.8029999999999999,,,-0.4544836956521739,,
MCHX,-38446000.0,-4390000.0,-8245000.0,-9910000.0,,,,,,,
MCK,,-4539000000.0,1114000000.0,3560000000.0,1.66,1.7799999999999998,0.47,,0.0722891566265059,-0.7359550561797753,
MCO,1778000000.0,2214000000.0,1374000000.0,0.0,2.24,2.48,0.7,,0.107142857142857,-0.717741935483871,
MCRB,-89127000.0,-65578000.0,-250157000.0,-113724000.0,,,,,,,
MCRI,23678000.0,68488000.0,87479000.0,82448000.0,,,,,,,
MCS,-124843000.0,-43293000.0,-11972000.0,14794000.0,0.17,,,,,,
MCY,374607000.0,247937000.0,-512672000.0,96336000.0,2.5225,2.533,,,0.0041625371655103,,
MD,-796488000.0,130964000.0,66335000.0,-60408000.0,,,,,,,
MDB,,-266944000.0,-306866000.0,-345398000.0,,,,,,,
MDC,367582000.0,573657000.0,562139000.0,401005000.0,1.287038,1.67037,0.5,,0.2978404678028155,-0.7006651220986967,
MDGL,-202244000.0,-241846000.0,-295350000.0,-373630000.0,,,,,,,
MDLZ,3555000000.0,4300000000.0,2717000000.0,4959000000.0,1.2,0.63,,,-0.475,,
MDRX,700407000.0,134438000.0,,,,,,,,,
MDT,,3606000000.0,5039000000.0,3758000000.0,2.28,2.47,,,0.0833333333333335,,
MDU,390205000.0,378131000.0,367489000.0,414707000.0,0.836,0.855,,,0.0227272727272727,,
MED,102859000.0,164031000.0,143568000.0,99415000.0,4.52,5.68,,,0.256637168141593,,
MEDP,145384000.0,181848000.0,245368000.0,282810000.0,,,,,,,
MEI,,122300000.0,102200000.0,77100000.0,0.44,0.5,0.14,,0.1363636363636363,-0.72,
MEIP,-47173000.0,-41314000.0,-54454000.0,-31838000.0,,,,,,,
MERC,-17235000.0,170988000.0,247039000.0,-242056000.0,0.333,0.13,,,-0.6096096096096096,,
MESA,27464000.0,16588000.0,-182678000.0,-120116000.0,,,,,,,
MET,5407000000.0,6855000000.0,5284000000.0,1578000000.0,1.82,1.9,0.48,,0.0439560439560438,-0.7473684210526316,
MFA,-679390000.0,328870000.0,-231581000.0,80164000.0,0.325,0.385,,,0.1846153846153846,,
MG,-99461000.0,3860000.0,6499000.0,-17453000.0,,,,,,,
MGEE,92418000.0,105761000.0,110952000.0,117699000.0,1.446,0.74,,,-0.4882434301521438,,
MGM,-1032724000.0,1254370000.0,1473093000.0,1142180000.0,0.158,0.01,,,-0.9367088607594936,,
MGNX,-129739000.0,-202115000.0,-119758000.0,-9058000.0,,,,,,,
MGPI,40345000.0,91307000.0,109462000.0,107475000.0,0.48,0.24,,,-0.5,,
MGRC,101984000.0,89705000.0,115138000.0,174621000.0,1.635,1.29,,,-0.2110091743119266,,
MGY,-1208390000.0,417282000.0,893837000.0,388301000.0,,0.08,0.2,,,1.5,
MGYR,2190000.0,6120000.0,7919000.0,7709000.0,,0.12,0.03,,,-0.75,
MHH,9861000.0,12221000.0,8712000.0,-7138000.0,,,,,,,
MHK,515595000.0,1033159000.0,25247000.0,-439516000.0,,,,,,,
MHLD,41762000.0,26645000.0,-60041000.0,-38569000.0,,,,,,,
MHO,239874000.0,396868000.0,490662000.0,465365000.0,,,,,,,
MIDD,207294000.0,488492000.0,436569000.0,400882000.0,,,,,,,
MIND,,-20306000.0,-15085000.0,-8832000.0,,,,,,,
MITK,7814000.0,7978000.0,3694000.0,8027000.0,,,,,,,
MITT,-420919000.0,104186000.0,-53100000.0,53784000.0,0.09,0.8099999999999999,,,8.0,,
MKC,747400000.0,755300000.0,682000000.0,680600000.0,1.27,1.39,,,0.0944881889763778,,
MKL,816030000.0,2423135000.0,-216277000.0,1996060000.0,,,,,,,
MKSI,350000000.0,551000000.0,333000000.0,-1841000000.0,0.8,0.42,,,-0.475,,
MKTX,299377000.0,257888000.0,250224000.0,258055000.0,2.4,1.98,,,-0.175,,
MLAB,,3274000.0,1871000.0,930000.0,0.64,0.32,,,-0.5,,
MLI,139493000.0,468520000.0,658316000.0,602897000.0,0.4,0.52,,,0.3,,
MLM,721000000.0,702500000.0,866800000.0,1168900000.0,2.24,2.36,0.61,,0.0535714285714284,-0.7415254237288136,
MLP,-2604000.0,-3420000.0,1787000.0,-3080000.0,,,,,,,
MLR,29830000.0,16255000.0,20346000.0,58291000.0,0.72,0.72,,,0.0,,
MLSS,-7337273.0,-6818317.0,-8706131.0,-6929104.0,,,,,,,
MMC,2016000000.0,3143000000.0,3050000000.0,3756000000.0,1.84,2.0,0.535,,0.0869565217391303,-0.7324999999999999,
MMI,42838000.0,142470000.0,104225000.0,-34035000.0,,,,,,,
MMM,5449000000.0,5921000000.0,5777000000.0,-6995000000.0,5.88,5.92,1.49,,0.0068027210884353,-0.7483108108108107,
MMS,214509000.0,291200000.0,203828000.0,161792000.0,1.12,1.12,0.28,,0.0,-0.75,
MMSI,-9843000.0,48454000.0,74516000.0,94411000.0,,,,,,,
MNKD,-57240000.0,-80926000.0,-87400000.0,-11938000.0,,,,,,,
